user_id,rank,account_age_days,avg_session_mins,sessions_per_week,esports_watch_hrs,is_esports_watcher,primary_agent,primary_role,agent_diversity,cross_platform_hrs,is_cross_platform,primary_other_platform,retained_30d
U04169,Silver,650,39.2,4.8,0.56,0,Neon,Duelist,4,0,0,None,1
U04170,Iron,814,22.4,9.9,12.99,1,Raze,Duelist,2,0,0,None,1
U04171,Bronze,426,61.5,6.7,0.29,0,Phoenix,Duelist,2,0,0,None,1
U04172,Immortal,489,71.5,9.9,9.28,1,Brimstone,Controller,2,0,0,None,1
U04173,Silver,90,33.2,5.2,6.82,1,Neon,Duelist,2,3.97,1,League of Legends,1
U04174,Gold,398,41.5,8,6.81,1,Jett,Duelist,2,0,0,None,1
U04175,Diamond,748,48.1,6.2,11.36,1,Sova,Initiator,5,1.43,1,League of Legends,1
U04176,Radiant,575,84.8,9.7,1.66,0,Omen,Controller,5,0,0,None,1
U04177,Gold,1070,48.8,8.3,8.54,1,Jett,Duelist,3,0,0,None,1
U04178,Platinum,525,41.9,10.4,0.97,0,Fade,Initiator,8,6.07,1,TFT,1
U04179,Silver,526,42.8,3.6,0.45,0,Jett,Duelist,3,0,0,None,1
U04180,Silver,534,22.6,10.8,9.02,1,Clove,Controller,4,7.39,1,Legends of Runeterra,1
U04181,Silver,998,40.1,10.9,8.18,1,Cypher,Sentinel,2,0,0,None,1
U04182,Platinum,190,34,8,0.07,0,Chamber,Sentinel,5,3.71,1,League of Legends,1
U04183,Platinum,747,24.8,9,1.47,0,Viper,Controller,7,0.5,1,Legends of Runeterra,1
U04184,Silver,1022,64.8,8.7,7.38,1,Brimstone,Controller,2,0,0,None,1
U04185,Bronze,298,37.7,7.7,0.2,0,Viper,Controller,6,0,0,None,1
U04186,Gold,728,34.7,10,0.21,0,Cypher,Sentinel,4,0,0,None,1
U04187,Bronze,894,17.6,6.2,0.7,0,Killjoy,Sentinel,4,0,0,None,1
U04188,Gold,379,41.3,5.9,0.57,0,Fade,Initiator,5,0,0,None,1
U04189,Platinum,139,45.2,9.9,0.65,0,Brimstone,Controller,7,0,0,None,1
U04190,Platinum,436,56.2,4,0.15,0,Raze,Duelist,5,0,0,None,1
U04191,Platinum,679,35.6,10.5,7.83,1,Viper,Controller,6,0,0,None,1
U04192,Diamond,80,43.6,11.2,0.64,0,Astra,Controller,4,3.06,1,League of Legends,1
U04193,Gold,625,32.9,5.9,9.76,1,Killjoy,Sentinel,5,0,0,None,1
U04194,Platinum,1008,44.4,12.9,6.8,1,Killjoy,Sentinel,1,6.49,1,League of Legends,1
U04195,Gold,760,20.1,7.1,0.12,0,Fade,Initiator,9,0,0,None,1
U04196,Bronze,86,28.3,6.1,0.08,0,Sage,Sentinel,3,0.5,1,Wild Rift,0
U04197,Iron,767,42.6,5,3.77,1,Deadlock,Sentinel,4,2.49,1,Legends of Runeterra,1
U04198,Silver,225,26.3,9.1,0.15,0,Deadlock,Sentinel,2,0,0,None,0
U04199,Silver,141,53,6.6,1.12,0,Omen,Controller,3,0.5,1,TFT,1
U04200,Gold,794,54.5,3.9,0.58,0,Omen,Controller,4,0,0,None,1
U04201,Diamond,740,61.5,10,0.68,0,KAY/O,Initiator,7,4.52,1,TFT,1
U04202,Bronze,977,37.9,6.5,7.3,1,Iso,Duelist,2,17.13,1,League of Legends,1
U04203,Bronze,55,36.9,10.7,5.83,1,Sova,Initiator,2,4.64,1,League of Legends,1
U04204,Ascendant,439,56.8,10.3,0.35,0,Neon,Duelist,3,0,0,None,1
U04205,Bronze,787,53.8,8.2,6.9,1,Chamber,Sentinel,3,0,0,None,1
U04206,Gold,560,58.8,11.2,0.02,0,Brimstone,Controller,2,0,0,None,1
U04207,Gold,778,24.1,8.7,2.42,1,Chamber,Sentinel,2,0,0,None,1
U04208,Gold,275,33.5,10.5,8.46,1,Breach,Initiator,1,0,0,None,1
U04209,Iron,691,22.4,5.1,4.84,1,Phoenix,Duelist,5,0,0,None,1
U04210,Iron,938,43.7,11.9,0.29,0,Reyna,Duelist,5,1.26,1,Legends of Runeterra,1
U04211,Bronze,425,29.8,8.2,4.85,1,Iso,Duelist,1,0,0,None,0
U04212,Gold,551,41.6,4.6,0.73,0,Sage,Sentinel,7,0,0,None,1
U04213,Gold,955,64.5,8.6,1.03,0,Omen,Controller,3,2.59,1,League of Legends,1
U04214,Bronze,293,51.5,8,0.11,0,Fade,Initiator,1,0,0,None,0
U04215,Gold,819,60.5,8.6,0.73,1,Omen,Controller,4,0,0,None,1
U04216,Diamond,201,41.4,2.1,0.72,0,Sage,Sentinel,4,4.32,1,Legends of Runeterra,1
U04217,Iron,294,10,5.4,0.09,0,Raze,Duelist,6,0,0,None,0
U04218,Gold,1079,39.3,4.1,0.92,0,Chamber,Sentinel,4,0,0,None,1
U04219,Platinum,505,29.7,4.5,0.35,0,Viper,Controller,3,0,0,None,1
U04220,Silver,385,17.7,8.3,0.03,0,Cypher,Sentinel,6,8.78,1,League of Legends,0
U04221,Silver,1079,54.5,6.1,5.32,1,Skye,Initiator,2,1.39,1,Wild Rift,1
U04222,Gold,63,33.3,7.1,0.28,0,Neon,Duelist,7,0,0,None,1
U04223,Diamond,293,40.3,6.3,0.38,0,Omen,Controller,7,0,0,None,1
U04224,Platinum,845,42.6,12.7,10.25,1,Jett,Duelist,8,8.56,1,Legends of Runeterra,1
U04225,Gold,904,63.8,8.3,7.68,1,Cypher,Sentinel,6,13.79,1,TFT,1
U04226,Platinum,783,45.1,4,7.53,1,Brimstone,Controller,9,0,0,None,1
U04227,Silver,595,52.4,9.7,8.17,1,Phoenix,Duelist,4,0,0,None,1
U04228,Gold,491,40.2,7.2,0.41,0,Phoenix,Duelist,7,0,0,None,1
U04229,Gold,684,25,11.8,2.72,1,Sage,Sentinel,4,13.15,1,League of Legends,1
U04230,Bronze,110,23.7,7.4,0.42,0,Killjoy,Sentinel,1,1.94,1,TFT,1
U04231,Platinum,786,47,6.5,1.96,1,Clove,Controller,3,0,0,None,1
U04232,Gold,899,45.3,6.6,9.74,1,Fade,Initiator,4,8.22,1,TFT,1
U04233,Silver,628,47.5,6.6,5.23,1,Cypher,Sentinel,4,0,0,None,1
U04234,Diamond,836,56.5,10.5,13.41,1,Yoru,Duelist,3,0.5,1,TFT,1
U04235,Iron,1013,45.8,4.6,0.43,0,Jett,Duelist,6,0,0,None,1
U04236,Silver,733,31.8,11.5,0.58,0,Fade,Initiator,4,0,0,None,1
U04237,Iron,505,56.9,8.1,5.3,1,Sage,Sentinel,1,0,0,None,1
U04238,Platinum,621,70,9.3,12.04,1,Omen,Controller,3,12.1,1,Wild Rift,1
U04239,Platinum,45,40.8,8.8,0.51,0,Neon,Duelist,4,0,0,None,1
U04240,Silver,516,31.5,7.7,10.84,1,Brimstone,Controller,3,0,0,None,1
U04241,Platinum,735,25.6,4.8,0.03,0,Harbor,Controller,3,8.14,1,Legends of Runeterra,1
U04242,Silver,649,43.1,8.7,5.38,1,Skye,Initiator,1,0,0,None,1
U04243,Platinum,1048,52.4,14.4,7.23,1,Cypher,Sentinel,5,0,0,None,1
U04244,Silver,806,34,9.9,0.15,0,Omen,Controller,1,0,0,None,1
U04245,Silver,476,44.4,9.1,0.39,0,Reyna,Duelist,4,0.5,1,Wild Rift,1
U04246,Ascendant,319,36.3,4.8,0.1,0,Killjoy,Sentinel,1,10.04,1,Legends of Runeterra,1
U04247,Silver,238,52.6,11.1,5.6,1,Reyna,Duelist,3,1.02,1,Legends of Runeterra,1
U04248,Bronze,442,31.6,9.8,0.63,0,Cypher,Sentinel,4,1.86,1,League of Legends,1
U04249,Gold,706,47.5,11.7,4.48,1,Skye,Initiator,3,0,0,None,1
U04250,Ascendant,693,55.5,6.7,11.71,1,Astra,Controller,5,12.04,1,League of Legends,1
U04251,Silver,319,17.5,6.6,1.39,0,Chamber,Sentinel,5,3.86,1,Wild Rift,1
U04252,Iron,180,45,2.5,0.75,0,Fade,Initiator,5,0,0,None,0
U04253,Silver,884,31.6,3.1,8.82,1,KAY/O,Initiator,4,0,0,None,1
U04254,Gold,637,46.4,6.5,13.38,1,Killjoy,Sentinel,4,4.19,1,League of Legends,1
U04255,Bronze,399,21.1,8.8,1.05,0,Reyna,Duelist,3,0,0,None,1
U04256,Gold,734,38.2,7,0.01,0,Jett,Duelist,5,27.17,1,League of Legends,1
U04257,Radiant,855,63.4,8.2,10.04,1,Omen,Controller,7,8.84,1,Legends of Runeterra,1
U04258,Silver,1034,28,8.8,2.04,1,Raze,Duelist,6,0,0,None,1
U04259,Silver,406,28.7,1,0.03,0,Yoru,Duelist,3,1.5,1,Legends of Runeterra,0
U04260,Silver,1002,42.5,6.2,12.9,1,Deadlock,Sentinel,7,1.8,1,Legends of Runeterra,1
U04261,Bronze,147,36,8.4,0.85,0,Brimstone,Controller,1,0,0,None,0
U04262,Diamond,1058,54.2,7.8,0.1,0,Cypher,Sentinel,5,0,0,None,1
U04263,Silver,473,36.6,11.7,0.91,0,Sage,Sentinel,6,0,0,None,1
U04264,Silver,784,48.7,5.8,4.38,1,Reyna,Duelist,3,0,0,None,1
U04265,Gold,669,37.2,6.4,0.32,0,Sage,Sentinel,2,0,0,None,1
U04266,Silver,153,48.2,4.8,0.65,0,Cypher,Sentinel,3,8.8,1,Wild Rift,0
U04267,Gold,687,33.1,5.9,0.38,0,Jett,Duelist,6,0,0,None,0
U04268,Iron,851,27.7,7.8,4.54,1,Deadlock,Sentinel,2,0,0,None,1
U04269,Platinum,693,55.8,11,0.48,0,KAY/O,Initiator,7,2.48,1,TFT,1
U04270,Ascendant,389,46.8,15.9,12.29,1,Deadlock,Sentinel,3,12.22,1,Legends of Runeterra,1
U04271,Gold,652,29.9,9.9,1.3,0,Killjoy,Sentinel,4,0,0,None,1
U04272,Ascendant,948,73.8,5.9,12.42,1,Fade,Initiator,3,0,0,None,1
U04273,Bronze,481,37.6,11.1,9.25,1,Gekko,Initiator,6,0,0,None,1
U04274,Gold,149,49.7,9.7,0.54,0,Phoenix,Duelist,7,27.1,1,Legends of Runeterra,1
U04275,Gold,611,16.9,8.3,9.52,1,KAY/O,Initiator,5,0,0,None,1
U04276,Gold,128,60,11.4,0.39,0,Reyna,Duelist,3,9.09,1,TFT,1
U04277,Silver,543,72.8,14.9,8.26,1,Sage,Sentinel,3,6.86,1,Wild Rift,1
U04278,Silver,693,55.9,7.2,0.28,0,Astra,Controller,6,0,0,None,1
U04279,Bronze,430,54.6,4.9,0.19,0,Killjoy,Sentinel,2,0,0,None,0
U04280,Silver,394,36.1,11.8,1.82,0,Skye,Initiator,8,3.78,1,Wild Rift,1
U04281,Bronze,610,41,15.4,0.55,0,Reyna,Duelist,4,0,0,None,1
U04282,Platinum,650,52.9,9,0.28,0,Skye,Initiator,2,0,0,None,1
U04283,Bronze,857,29.6,7.5,6.29,1,Sova,Initiator,7,0,0,None,1
U04284,Iron,276,33.5,7.5,0.57,0,Jett,Duelist,1,6.98,1,League of Legends,1
U04285,Gold,463,32,9.5,7.98,1,Brimstone,Controller,1,0,0,None,1
U04286,Gold,644,39.3,4,3.18,1,Cypher,Sentinel,1,0,0,None,1
U04287,Diamond,972,60.1,9.9,11.55,1,Astra,Controller,10,10.85,1,Legends of Runeterra,1
U04288,Gold,992,22.8,9,10.57,1,Neon,Duelist,6,0,0,None,1
U04289,Silver,653,52.4,8.4,0.27,0,Killjoy,Sentinel,3,0,0,None,1
U04290,Platinum,350,28.1,9.1,1.2,0,Iso,Duelist,1,4.76,1,Legends of Runeterra,1
U04291,Gold,885,44.6,8.5,0.34,0,Neon,Duelist,5,0.61,1,TFT,1
U04292,Iron,91,36.7,1,7.66,1,Chamber,Sentinel,4,0,0,None,0
U04293,Gold,329,50.9,6,7.64,1,Jett,Duelist,3,2.42,1,League of Legends,1
U04294,Diamond,432,47.8,11.6,8.82,1,Raze,Duelist,3,0,0,None,1
U04295,Silver,984,28.5,11.1,6.59,1,KAY/O,Initiator,2,6.36,1,League of Legends,1
U04296,Silver,282,43.2,6.5,5.02,1,Raze,Duelist,4,0,0,None,1
U04297,Bronze,507,64.1,4.5,0.06,0,Raze,Duelist,4,0,0,None,0
U04298,Bronze,189,37.8,9.6,1.46,0,Brimstone,Controller,6,0,0,None,1
U04299,Silver,990,30.4,8.6,4.35,1,Killjoy,Sentinel,1,0,0,None,1
U04300,Gold,234,38.4,7.8,9.71,1,Viper,Controller,5,0.71,1,Legends of Runeterra,1
U04301,Iron,887,36.8,9.6,5.27,1,Reyna,Duelist,2,0,0,None,1
U04302,Ascendant,789,49.8,5.9,10.05,1,Sage,Sentinel,5,0,0,None,1
U04303,Platinum,750,42.1,12.1,12.77,1,Sage,Sentinel,3,4.56,1,TFT,1
U04304,Gold,1070,59.9,3.7,0.35,0,Phoenix,Duelist,5,1.52,1,TFT,1
U04305,Diamond,97,56.2,6.5,9.46,1,Omen,Controller,5,0,0,None,1
U04306,Iron,162,33.6,3.9,0.14,0,KAY/O,Initiator,1,0,0,None,0
U04307,Gold,948,42.7,6.5,0.44,0,Viper,Controller,5,1.01,1,TFT,1
U04308,Gold,459,46.1,9.1,0.26,0,Deadlock,Sentinel,5,0,0,None,1
U04309,Diamond,337,56.7,11,7.33,1,Deadlock,Sentinel,4,0,0,None,1
U04310,Platinum,679,62.4,8.4,5.62,1,Gekko,Initiator,5,17.2,1,Wild Rift,1
U04311,Silver,441,36.1,4,0.52,0,Reyna,Duelist,3,0,0,None,1
U04312,Ascendant,126,41.1,3.4,0.11,0,Sova,Initiator,1,11.82,1,TFT,1
U04313,Bronze,1080,31.3,9.9,5.61,1,Fade,Initiator,5,0,0,None,1
U04314,Diamond,231,39.5,11.2,0.02,0,Skye,Initiator,6,0,0,None,1
U04315,Immortal,791,37.7,13,13.79,1,Chamber,Sentinel,5,1.2,1,TFT,1
U04316,Bronze,903,54.9,7,0.98,1,Yoru,Duelist,4,0,0,None,1
U04317,Platinum,610,57.3,10.6,10.8,1,Skye,Initiator,4,10,1,TFT,1
U04318,Iron,399,10,5.1,9,1,Phoenix,Duelist,3,0,0,None,0
U04319,Silver,562,43.6,9.2,0.59,0,Sage,Sentinel,5,10.32,1,Wild Rift,1
U04320,Gold,928,39.5,6.8,0.81,0,Deadlock,Sentinel,6,0,0,None,1
U04321,Gold,636,38,5.8,0.15,0,Cypher,Sentinel,2,0,0,None,1
U04322,Ascendant,902,23.2,10.1,1.06,0,Sova,Initiator,3,10.84,1,TFT,1
U04323,Platinum,799,46.7,9.1,2.72,0,Phoenix,Duelist,6,0,0,None,1
U04324,Gold,863,44.9,10.9,4.86,1,Fade,Initiator,3,0,0,None,1
U04325,Platinum,1028,32.9,4.7,2.09,0,Harbor,Controller,6,12.61,1,Legends of Runeterra,1
U04326,Ascendant,967,72.5,12.2,12.22,1,Jett,Duelist,4,2.12,1,Wild Rift,1
U04327,Iron,265,44.5,7.4,0.01,0,Deadlock,Sentinel,5,0,0,None,0
U04328,Immortal,191,43.2,13,0.23,0,Cypher,Sentinel,6,0,0,None,1
U04329,Iron,583,47.3,10.2,8.88,1,Jett,Duelist,5,6.68,1,Legends of Runeterra,1
U04330,Platinum,817,41.4,1.3,0.5,0,Breach,Initiator,2,0,0,None,0
U04331,Silver,588,53.7,10.9,0.59,0,Viper,Controller,3,0,0,None,1
U04332,Bronze,290,20.7,10.7,13.03,1,Neon,Duelist,1,25.56,1,TFT,1
U04333,Silver,246,43,4,6.31,1,Reyna,Duelist,4,0,0,None,0
U04334,Gold,834,29.4,3.5,6.94,1,Brimstone,Controller,1,3.11,1,League of Legends,1
U04335,Silver,230,31,10.1,0.27,0,Sage,Sentinel,1,0,0,None,1
U04336,Iron,431,11.8,7.3,5.19,1,Chamber,Sentinel,3,1.38,1,TFT,1
U04337,Gold,304,29.2,6.3,7.82,1,Jett,Duelist,1,0,0,None,1
U04338,Diamond,235,35.1,13.3,0.11,0,Cypher,Sentinel,4,3.65,1,Wild Rift,1
U04339,Silver,1093,24.6,8.7,10.12,1,Omen,Controller,4,0.62,1,League of Legends,1
U04340,Bronze,896,40.3,1.1,0.71,0,Neon,Duelist,5,0,0,None,0
U04341,Silver,122,19.8,4.7,0.34,0,Brimstone,Controller,3,0,0,None,1
U04342,Iron,408,38.6,10.1,11.51,1,Deadlock,Sentinel,3,4.7,1,TFT,1
U04343,Diamond,94,62.1,9.1,3.68,1,Phoenix,Duelist,6,0,0,None,1
U04344,Diamond,394,39.3,6.8,0.19,0,Phoenix,Duelist,5,3.63,1,TFT,0
U04345,Gold,850,43,9.6,0.82,0,Viper,Controller,5,0,0,None,1
U04346,Silver,1077,37,6,11.08,1,Jett,Duelist,4,1.69,1,TFT,1
U04347,Platinum,569,42.1,4.9,9.78,1,Killjoy,Sentinel,9,6.04,1,TFT,1
U04348,Gold,520,13.3,11.3,5.83,1,Brimstone,Controller,5,18.25,1,Wild Rift,1
U04349,Diamond,258,36.5,12.5,0.34,0,Killjoy,Sentinel,5,0,0,None,1
U04350,Gold,1073,61.5,9.6,0.58,0,Neon,Duelist,6,0,0,None,1
U04351,Platinum,32,50.9,4,6.4,1,Cypher,Sentinel,3,0,0,None,1
U04352,Gold,940,41.1,13.8,12.01,1,Fade,Initiator,3,13.96,1,Wild Rift,1
U04353,Silver,336,16.8,13.2,0.27,0,Reyna,Duelist,6,0,0,None,1
U04354,Ascendant,461,60.1,13.2,7.43,1,Sage,Sentinel,6,1.04,1,Legends of Runeterra,1
U04355,Gold,165,33.1,9.1,0.99,0,Viper,Controller,3,9.4,1,TFT,1
U04356,Gold,544,29.2,8.5,0.18,0,Raze,Duelist,1,0,0,None,1
U04357,Bronze,222,24.4,8.7,6.03,1,Yoru,Duelist,1,0,0,None,1
U04358,Gold,902,50.1,4.8,0.61,0,Yoru,Duelist,3,0,0,None,1
U04359,Gold,695,43.1,6.6,9.81,1,Chamber,Sentinel,2,0,0,None,1
U04360,Bronze,238,48.4,5.6,0.78,0,Sage,Sentinel,1,0,0,None,1
U04361,Iron,981,48.5,8.8,0.34,0,Sova,Initiator,2,0,0,None,1
U04362,Gold,1087,35.1,8.9,7.1,1,KAY/O,Initiator,4,0,0,None,1
U04363,Platinum,678,46.5,5.7,10.9,1,Phoenix,Duelist,8,0,0,None,1
U04364,Gold,149,40.4,3.4,0.45,0,Harbor,Controller,2,1.02,1,League of Legends,1
U04365,Bronze,656,21.7,8.5,1.56,0,Raze,Duelist,4,12.16,1,TFT,1
U04366,Platinum,554,32.4,5.4,11.02,1,Sova,Initiator,5,13.46,1,League of Legends,1
U04367,Iron,798,33,3.2,0.32,0,Omen,Controller,4,0,0,None,0
U04368,Silver,541,40.3,14.1,9.77,1,Cypher,Sentinel,3,0,0,None,1
U04369,Bronze,76,37.3,14.3,0.59,0,Brimstone,Controller,5,3.02,1,TFT,1
U04370,Bronze,801,37.4,6.1,8.84,1,Chamber,Sentinel,4,4.4,1,Wild Rift,1
U04371,Bronze,769,28.2,1.9,0.37,0,Chamber,Sentinel,5,0,0,None,0
U04372,Silver,551,66.5,11.4,7.35,1,Astra,Controller,3,0,0,None,1
U04373,Iron,163,37.8,8,5.91,1,Phoenix,Duelist,3,0,0,None,1
U04374,Silver,277,34.1,10.1,0.22,0,Viper,Controller,7,0.5,1,League of Legends,1
U04375,Gold,465,48.8,6.3,4.67,1,Raze,Duelist,2,0,0,None,1
U04376,Gold,715,33.8,5.1,0.4,0,Sova,Initiator,3,3.73,1,Wild Rift,1
U04377,Silver,615,41.3,7.1,0.02,0,Clove,Controller,5,0,0,None,1
U04378,Diamond,380,54.8,9.5,0.02,0,Cypher,Sentinel,2,0,0,None,1
U04379,Bronze,172,44.6,5.2,6.72,1,Fade,Initiator,4,0,0,None,1
U04380,Gold,996,28.9,12.1,0.56,0,Skye,Initiator,2,0,0,None,1
U04381,Iron,833,71.3,1.8,0.26,0,Breach,Initiator,7,0,0,None,0
U04382,Iron,747,49.2,8.2,7.31,1,KAY/O,Initiator,2,0,0,None,1
U04383,Gold,672,68.4,8.6,0.21,0,Gekko,Initiator,5,6.14,1,League of Legends,1
U04384,Gold,530,40.9,11.9,0.15,0,Viper,Controller,3,1.69,1,Legends of Runeterra,1
U04385,Diamond,399,53,6.1,0.22,0,Harbor,Controller,10,4.64,1,TFT,1
U04386,Gold,816,44.4,10.3,0.11,0,Deadlock,Sentinel,4,0,0,None,1
U04387,Ascendant,768,46.4,10.8,0.57,0,Fade,Initiator,4,0,0,None,1
U04388,Iron,979,44.1,7.7,7.75,1,Reyna,Duelist,3,0.5,1,TFT,1
U04389,Iron,551,24.4,4.3,2.91,1,Viper,Controller,2,0,0,None,0
U04390,Iron,518,43.4,4.7,0.32,0,Gekko,Initiator,1,0,0,None,0
U04391,Bronze,426,32,6.5,5.23,1,Killjoy,Sentinel,2,0.56,1,Wild Rift,1
U04392,Gold,925,48.8,6.7,0.05,0,Reyna,Duelist,3,0,0,None,1
U04393,Gold,384,61.5,12,0.61,0,Brimstone,Controller,4,7.18,1,Wild Rift,1
U04394,Iron,976,33.4,7.4,2.24,1,KAY/O,Initiator,3,0,0,None,1
U04395,Ascendant,317,62.4,11.8,0.83,0,Fade,Initiator,5,0.65,1,Legends of Runeterra,1
U04396,Diamond,1027,43.9,4.6,15.26,1,Omen,Controller,3,11.25,1,TFT,1
U04397,Silver,565,26.8,2.3,5.08,1,Viper,Controller,4,5.47,1,Wild Rift,0
U04398,Iron,880,54.9,6.5,0.17,0,Cypher,Sentinel,3,0,0,None,1
U04399,Bronze,867,47,3.6,0.06,0,Neon,Duelist,3,0,0,None,0
U04400,Bronze,197,36.4,7.5,0.07,0,Phoenix,Duelist,6,0,0,None,0
U04401,Bronze,979,46.4,4.9,0.12,0,Skye,Initiator,3,0,0,None,0
U04402,Gold,650,31.8,9.1,0.57,0,Sova,Initiator,7,0,0,None,1
U04403,Silver,457,46.3,5.5,5.23,1,Omen,Controller,7,0,0,None,1
U04404,Silver,519,43.6,9.5,0.46,0,Raze,Duelist,3,0,0,None,1
U04405,Immortal,384,63.8,7.2,0.15,0,Iso,Duelist,7,0,0,None,1
U04406,Platinum,225,66.7,3,0.23,0,Sova,Initiator,2,0,0,None,0
U04407,Ascendant,574,70.4,12,1.1,0,Deadlock,Sentinel,5,12.78,1,League of Legends,1
U04408,Bronze,746,21.3,5.1,0.35,0,Cypher,Sentinel,6,0,0,None,1
U04409,Silver,853,17.1,11.9,0.46,0,Killjoy,Sentinel,6,0,0,None,1
U04410,Gold,961,46.9,6.3,11.4,1,Gekko,Initiator,6,3.7,1,League of Legends,1
U04411,Iron,1032,37,4.5,0.07,0,KAY/O,Initiator,3,0,0,None,1
U04412,Iron,688,21.4,6.1,0.27,0,Jett,Duelist,2,2.53,1,TFT,1
U04413,Platinum,968,35.5,6.9,0.97,0,Raze,Duelist,4,0,0,None,1
U04414,Gold,809,34.8,8.6,0.14,0,Sage,Sentinel,3,0,0,None,1
U04415,Silver,40,57,9,0.99,1,Skye,Initiator,4,0,0,None,1
U04416,Gold,425,38.3,9.9,1.03,0,Deadlock,Sentinel,2,0,0,None,1
U04417,Silver,760,23,7.5,10.67,1,Omen,Controller,5,0,0,None,1
U04418,Iron,438,34.2,2.5,2.54,0,Breach,Initiator,5,0,0,None,0
U04419,Silver,391,41,13,0.72,0,Phoenix,Duelist,4,0,0,None,1
U04420,Bronze,1056,25.6,6.3,0.04,0,Sage,Sentinel,3,0,0,None,1
U04421,Iron,113,42.1,5.7,9.95,1,Sova,Initiator,3,0,0,None,1
U04422,Ascendant,185,66.6,9.1,10.89,1,Reyna,Duelist,6,13.86,1,TFT,1
U04423,Gold,736,39.7,7.4,6.48,1,Phoenix,Duelist,1,1.36,1,TFT,1
U04424,Platinum,501,29,3.4,6.97,1,Brimstone,Controller,2,4.55,1,Legends of Runeterra,1
U04425,Silver,648,37.7,9.5,0.32,0,Reyna,Duelist,3,0,0,None,1
U04426,Silver,163,44.6,5.3,11.95,1,Reyna,Duelist,5,0,0,None,1
U04427,Bronze,817,12.1,6.4,9.6,1,KAY/O,Initiator,6,13.49,1,TFT,1
U04428,Iron,936,40.8,12.3,0.64,0,Reyna,Duelist,5,0,0,None,1
U04429,Bronze,893,33.5,10.2,10.54,1,Breach,Initiator,5,0.5,1,League of Legends,1
U04430,Platinum,696,47.5,13.4,10.56,1,Iso,Duelist,3,22.34,1,TFT,1
U04431,Platinum,306,43.5,6.6,8.55,1,Breach,Initiator,7,0,0,None,1
U04432,Gold,911,35,10.4,8.93,1,KAY/O,Initiator,6,0,0,None,1
U04433,Gold,42,42.7,9.4,9.61,1,Raze,Duelist,1,0,0,None,1
U04434,Ascendant,371,46.9,9.2,11.21,1,Fade,Initiator,3,8.79,1,League of Legends,1
U04435,Iron,64,30.7,4.7,0.69,0,Sova,Initiator,3,0,0,None,0
U04436,Silver,588,30.4,11.1,0.55,0,Killjoy,Sentinel,1,0,0,None,1
U04437,Silver,434,47.4,6.3,0.51,0,Viper,Controller,2,0,0,None,0
U04438,Platinum,687,61.8,9,1.22,0,Cypher,Sentinel,2,5.31,1,TFT,1
U04439,Immortal,188,45.5,12.5,10.73,1,Viper,Controller,6,6.51,1,TFT,1
U04440,Silver,985,39.6,4.9,3.57,1,Reyna,Duelist,4,0,0,None,1
U04441,Diamond,578,36.9,5.7,0.24,0,Gekko,Initiator,4,0,0,None,1
U04442,Diamond,1014,54.7,16.5,0,1,Harbor,Controller,6,0,0,None,1
U04443,Bronze,308,40.7,4.8,7.67,1,Killjoy,Sentinel,1,0,0,None,1
U04444,Silver,508,34.1,12.7,0.49,1,Raze,Duelist,4,18.51,1,Legends of Runeterra,1
U04445,Silver,140,40,7.6,0.08,0,Neon,Duelist,3,1.28,1,League of Legends,1
U04446,Immortal,460,66.4,8.5,13.26,1,Cypher,Sentinel,6,1.38,1,TFT,1
U04447,Bronze,571,18.7,6.4,2.08,0,KAY/O,Initiator,4,0,0,None,1
U04448,Platinum,389,31.5,8.4,0.11,0,Fade,Initiator,5,0,0,None,1
U04449,Silver,401,48,11.8,4.44,1,Gekko,Initiator,3,8.61,1,League of Legends,1
U04450,Platinum,1068,47.7,10.9,9.77,1,Raze,Duelist,7,0,0,None,1
U04451,Silver,984,40.2,7.2,5.5,1,Brimstone,Controller,6,0,0,None,1
U04452,Gold,288,55.3,2.6,0.4,0,Killjoy,Sentinel,5,0,0,None,0
U04453,Diamond,807,58.5,9.1,0.43,0,Killjoy,Sentinel,1,0,0,None,1
U04454,Platinum,149,67.6,9,7.94,1,Jett,Duelist,2,3.08,1,TFT,1
U04455,Diamond,1005,60.7,12.8,0.53,0,Astra,Controller,6,22.02,1,Legends of Runeterra,1
U04456,Iron,942,41.3,2.6,0.18,0,Reyna,Duelist,2,4.65,1,Legends of Runeterra,1
U04457,Platinum,752,46.4,7.1,10.85,1,Chamber,Sentinel,5,0,0,None,1
U04458,Bronze,552,36.3,5.8,0.38,0,KAY/O,Initiator,3,0,0,None,1
U04459,Silver,354,41,7.6,7.05,1,Clove,Controller,1,15.26,1,Wild Rift,1
U04460,Gold,98,46.7,8.5,7.9,1,Brimstone,Controller,3,0,0,None,1
U04461,Silver,420,26.5,9.1,7.15,1,Chamber,Sentinel,2,0,0,None,1
U04462,Gold,412,47.2,2.5,0.15,0,Chamber,Sentinel,4,0,0,None,0
U04463,Radiant,45,56.1,10.7,0.79,0,Phoenix,Duelist,6,0,0,None,1
U04464,Bronze,875,42.3,8.1,0.63,0,KAY/O,Initiator,6,0,0,None,1
U04465,Platinum,898,40.1,8.8,0.13,0,Gekko,Initiator,1,28.62,1,Wild Rift,1
U04466,Silver,597,33.1,7.3,0,0,Raze,Duelist,3,0,0,None,1
U04467,Bronze,161,40.8,1,0.55,0,Sage,Sentinel,3,0,0,None,0
